,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
2941,39.1426,-76.6028,2008-03-02 19:25:00,2008-03-03 00:25:00,3,United States - Maryland,2008
2942,33.6236,-112.02,2008-03-02 19:26:00,2008-03-03 02:26:00,3,United States - Arizona,2008
2944,37.4317,-81.5729,2008-03-02 19:27:00,2008-03-03 00:27:00,3,United States - West Virginia,2008
2945,46.1782,-119.157,2008-03-02 19:28:00,2008-03-03 03:28:00,3,United States - Washington,2008
2946,37.7227,-77.4634,2008-03-02 19:28:00,2008-03-03 00:28:00,5,United States - Virginia,2008
2947,9.96689,-84.2241,2008-03-02 19:30:00,2008-03-03 01:30:00,4,Costa Rica,2008
2948,9.96689,-84.2241,2008-03-02 19:30:00,2008-03-03 01:30:00,5,Costa Rica,2008
2949,42.6088,-83.1192,2008-03-02 19:30:00,2008-03-03 00:30:00,1,United States - Michigan,2008
2950,41.1536,-73.9369,2008-03-02 19:30:00,2008-03-03 00:30:00,4,United States - New York,2008
2951,40.8916,-74.0087,2008-03-02 19:30:00,2008-03-03 00:30:00,3,United States - New Jersey,2008
2952,41.87,-72.26,2008-03-02 19:30:00,2008-03-03 00:30:00,5,United States - Connecticut,2008
2953,37.43,-81.57,2008-03-02 19:30:00,2008-03-03 00:30:00,1,United States - West Virginia,2008
2954,33.8475,-84.0983,2008-03-02 19:30:00,2008-03-03 00:30:00,2,United States - Georgia,2008
2955,24.6167,80.3833,2008-03-02 19:30:00,2008-03-02 14:00:00,4,India,2008
2956,28.5961,-81.3463,2008-03-02 19:30:00,2008-03-03 00:30:00,4,United States - Florida,2008
2957,9.98,-84.29,2008-03-02 19:30:00,2008-03-03 01:30:00,5,Costa Rica,2008
2958,32.2316,-110.95,2008-03-02 19:30:00,2008-03-03 02:30:00,3,United States - Arizona,2008
2959,32.2309,-110.758,2008-03-02 19:30:00,2008-03-03 02:30:00,3,United States - Arizona,2008
2960,48.1078,21.4178,2008-03-02 19:32:00,2008-03-02 18:32:00,1,Hungary,2008
2961,47.2292,16.6289,2008-03-02 19:34:00,2008-03-02 18:34:00,4,Hungary,2008
2962,40.9979,24.6846,2008-03-02 19:34:00,2008-03-02 17:34:00,4,Greece,2008
2963,48.0127,-117.031,2008-03-02 19:34:00,2008-03-03 03:34:00,4,United States - Idaho,2008
2964,37.7178,-77.4514,2008-03-02 19:34:00,2008-03-03 00:34:00,5,United States - Virginia,2008
2965,27.0,-82.0,2008-03-02 19:35:00,2008-03-03 00:35:00,3,United States - Florida,2008
2966,41.0579,-81.4951,2008-03-02 19:35:00,2008-03-03 00:35:00,7,United States - Ohio,2008
2967,28.635,77.0633,2008-03-02 19:35:00,2008-03-02 14:05:00,4,India,2008
2969,18.7892,99.17,2008-03-02 19:38:00,2008-03-02 12:38:00,3,Thailand,2008
2970,37.3661,-81.5518,2008-03-02 19:38:00,2008-03-03 00:38:00,4,United States - West Virginia,2008
2971,43.4909,-70.4607,2008-03-02 19:39:00,2008-03-03 00:39:00,4,United States - Maine,2008
2972,48.0853,19.7867,2008-03-02 19:40:00,2008-03-02 18:40:00,6,Hungary,2008
2973,51.2167,-0.33333,2008-03-02 19:40:00,2008-03-02 19:40:00,2,United Kingdom,2008
2974,40.8598,14.3352,2008-03-02 19:40:00,2008-03-02 18:40:00,2,Italy,2008
2975,41.55,-71.92,2008-03-02 19:40:00,2008-03-03 00:40:00,5,United States - Connecticut,2008
2976,32.2433,-110.92,2008-03-02 19:40:00,2008-03-03 02:40:00,3,United States - Arizona,2008
2977,47.2006,18.3581,2008-03-02 19:45:00,2008-03-02 18:45:00,4,Hungary,2008
2978,32.4127,-110.993,2008-03-02 19:45:00,2008-03-03 02:45:00,4,United States - Arizona,2008
2979,32.3167,-111.067,2008-03-02 19:45:00,2008-03-03 02:45:00,4,United States - Arizona,2008
2980,44.43,24.36,2008-03-02 19:45:00,2008-03-02 17:45:00,3,Romania,2008
2982,44.9667,-75.6775,2008-03-02 19:45:00,2008-03-03 00:45:00,5,Canada,2008
2983,40.252,-111.662,2008-03-02 19:45:00,2008-03-03 02:45:00,4,United States - Utah,2008
2984,47.1158,18.375,2008-03-02 19:47:00,2008-03-02 18:47:00,5,Hungary,2008
2985,44.72,-68.85,2008-03-02 19:49:00,2008-03-03 00:49:00,6,United States - Maine,2008
2986,46.3558,17.9833,2008-03-02 19:50:00,2008-03-02 18:50:00,6,Hungary,2008
2987,47.2539,17.1408,2008-03-02 19:50:00,2008-03-02 18:50:00,5,Hungary,2008
2988,34.8544,-86.5778,2008-03-02 19:50:00,2008-03-03 01:50:00,5,United States - Alabama,2008
2990,33.5771,-112.14,2008-03-02 19:50:00,2008-03-03 02:50:00,2,United States - Arizona,2008
2991,32.2311,-110.952,2008-03-02 19:50:00,2008-03-03 02:50:00,3,United States - Arizona,2008
2992,35.83,-83.61,2008-03-02 19:50:00,2008-03-03 00:50:00,5,United States - Tennessee,2008
2993,49.739,17.8019,2008-03-02 19:52:00,2008-03-02 18:52:00,6,Czech Republic,2008
2994,36.0358,-86.9756,2008-03-02 19:52:00,2008-03-03 01:52:00,4,United States - Tennessee,2008
2997,30.2211,-90.9393,2008-03-02 19:54:00,2008-03-03 01:54:00,4,United States - Louisiana,2008
2998,47.4581,16.7811,2008-03-02 19:55:00,2008-03-02 18:55:00,5,Hungary,2008
2999,41.04,-81.49,2008-03-02 19:55:00,2008-03-03 00:55:00,1,United States - Ohio,2008
3000,37.51,-77.55,2008-03-02 19:55:00,2008-03-03 00:55:00,3,United States - Virginia,2008
3001,37.51,-77.55,2008-03-02 19:55:00,2008-03-03 00:55:00,3,United States - Virginia,2008
3002,41.3333,21.55,2008-03-02 19:55:00,2008-03-02 18:55:00,3,Macedonia (FYROM),2008
3003,32.23,-110.96,2008-03-02 19:56:00,2008-03-03 02:56:00,5,United States - Arizona,2008
3004,26.6858,-80.0498,2008-03-02 19:58:00,2008-03-03 00:58:00,2,United States - Florida,2008
3005,37.4711,-81.6632,2008-03-02 19:59:00,2008-03-03 00:59:00,3,United States - West Virginia,2008
3007,47.22,16.615,2008-03-02 20:00:00,2008-03-02 19:00:00,5,Hungary,2008
3008,-27.538,153.263,2008-03-02 20:00:00,2008-03-02 10:00:00,5,Australia,2008
3009,49.7744,17.753,2008-03-02 20:00:00,2008-03-02 19:00:00,1,Czech Republic,2008
3010,46.6917,7.12715,2008-03-02 20:00:00,2008-03-02 19:00:00,6,Switzerland,2008
3012,37.8503,-77.5208,2008-03-02 20:00:00,2008-03-03 01:00:00,5,United States - Virginia,2008
3013,41.71,-72.77,2008-03-02 20:00:00,2008-03-03 01:00:00,3,United States - Connecticut,2008
3014,34.3143,-79.8856,2008-03-02 20:00:00,2008-03-03 01:00:00,4,United States - South Carolina,2008
3015,34.3143,-79.8856,2008-03-02 20:00:00,2008-03-03 01:00:00,4,United States - South Carolina,2008
3016,40.4042,-104.702,2008-03-02 20:00:00,2008-03-03 03:00:00,4,United States - Colorado,2008
3017,36.2015,-115.198,2008-03-02 20:00:00,2008-03-03 04:00:00,2,United States - Nevada,2008
3018,36.9381,-118.436,2008-03-02 20:00:00,2008-03-03 04:00:00,2,United States - California,2008
3019,42.389,-71.1021,2008-03-02 20:00:00,2008-03-03 01:00:00,2,United States - Massachusetts,2008
3020,45.5159,-73.5882,2008-03-02 20:00:00,2008-03-03 01:00:00,3,Canada,2008
3021,26.7072,-80.038,2008-03-02 20:00:00,2008-03-03 01:00:00,4,United States - Florida,2008
3022,43.4936,-70.4579,2008-03-02 20:00:00,2008-03-03 01:00:00,3,United States - Maine,2008
3023,40.9781,-81.3779,2008-03-02 20:00:00,2008-03-03 01:00:00,1,United States - Ohio,2008
3024,41.04,-81.49,2008-03-02 20:00:00,2008-03-03 01:00:00,1,United States - Ohio,2008
3025,32.24,-110.96,2008-03-02 20:00:00,2008-03-03 03:00:00,4,United States - Arizona,2008
3026,41.9484,-72.288,2008-03-02 20:00:00,2008-03-03 01:00:00,4,United States - Connecticut,2008
3027,37.623,-77.5743,2008-03-02 20:00:00,2008-03-03 01:00:00,3,United States - Virginia,2008
3028,41.6864,-71.5213,2008-03-02 20:00:00,2008-03-03 01:00:00,5,United States - Rhode Island,2008
3029,33.4975,-84.6989,2008-03-02 20:00:00,2008-03-03 01:00:00,5,United States - Georgia,2008
3030,37.3448,-81.4453,2008-03-02 20:00:00,2008-03-03 01:00:00,3,United States - West Virginia,2008
3031,37.4317,-81.5729,2008-03-02 20:00:00,2008-03-03 01:00:00,5,United States - West Virginia,2008
3032,43.9255,8.11444,2008-03-02 20:00:00,2008-03-02 19:00:00,6,Italy,2008
3033,43.803,-70.207,2008-03-02 20:00:00,2008-03-03 01:00:00,4,United States - Maine,2008
3034,32.2291,-110.959,2008-03-02 20:00:00,2008-03-03 03:00:00,5,United States - Arizona,2008
3035,40.1139,-88.2758,2008-03-02 20:00:00,2008-03-03 02:00:00,1,United States - Illinois,2008
3037,32.1773,-110.881,2008-03-02 20:00:00,2008-03-03 03:00:00,4,United States - Arizona,2008
3038,32.1773,-110.881,2008-03-02 20:00:00,2008-03-03 03:00:00,4,United States - Arizona,2008
3039,29.68,-95.26,2008-03-02 20:00:00,2008-03-03 02:00:00,3,United States - Texas,2008
3040,40.4705,22.9683,2008-03-02 20:00:00,2008-03-02 18:00:00,6,Greece,2008
3042,32.217,-110.971,2008-03-02 20:00:00,2008-03-03 03:00:00,7,United States - Arizona,2008
3045,42.4552,-83.4613,2008-03-02 20:00:00,2008-03-03 01:00:00,1,United States - Michigan,2008
3048,42.5081,-82.671,2008-03-02 20:00:00,2008-03-03 01:00:00,3,Canada,2008
3049,37.6132,-77.4581,2008-03-02 20:01:00,2008-03-03 01:01:00,4,United States - Virginia,2008
3050,27.5519,-82.4431,2008-03-02 20:02:00,2008-03-03 01:02:00,4,United States - Florida,2008
3051,32.0,-110.0,2008-03-02 20:02:00,2008-03-03 03:02:00,5,United States - Arizona,2008
3052,37.7017,-121.091,2008-03-02 20:03:00,2008-03-03 04:03:00,3,United States - California,2008
3053,49.2975,7.8775,2008-03-02 20:05:00,2008-03-02 19:05:00,5,Germany,2008
3054,56.1581,15.5914,2008-03-02 20:05:00,2008-03-02 19:05:00,5,Sweden,2008
3055,32.36,-111.06,2008-03-02 20:05:00,2008-03-03 03:05:00,3,United States - Arizona,2008
3056,46.2976,7.87744,2008-03-02 20:05:00,2008-03-02 19:05:00,5,Switzerland,2008
3057,41.4819,-81.8074,2008-03-02 20:05:00,2008-03-03 01:05:00,3,United States - Ohio,2008
3058,49.2628,16.5772,2008-03-02 20:05:00,2008-03-02 19:05:00,3,Czech Republic,2008
3059,38.4573,-122.754,2008-03-02 20:06:00,2008-03-03 04:06:00,5,United States - California,2008
3060,32.1986,-110.957,2008-03-02 20:06:00,2008-03-03 03:06:00,4,United States - Arizona,2008
3061,37.5984,-77.4553,2008-03-02 20:07:00,2008-03-03 01:07:00,4,United States - Virginia,2008
3062,41.6798,2.06049,2008-03-02 20:08:00,2008-03-02 19:08:00,4,Spain,2008
3063,47.5342,21.6353,2008-03-02 20:10:00,2008-03-02 19:10:00,4,Hungary,2008
3064,39.1253,-77.7706,2008-03-02 20:10:00,2008-03-03 01:10:00,5,United States - Virginia,2008
3065,37.762,-121.443,2008-03-02 20:10:00,2008-03-03 04:10:00,3,United States - California,2008
3066,49.0,17.0,2008-03-02 20:10:00,2008-03-02 19:10:00,6,Czech Republic,2008
3067,43.77,-71.69,2008-03-02 20:10:00,2008-03-03 01:10:00,1,United States - New Hampshire,2008
3068,43.77,-71.69,2008-03-02 20:10:00,2008-03-03 01:10:00,1,United States - New Hampshire,2008
3069,39.9657,-74.1652,2008-03-02 20:11:00,2008-03-03 01:11:00,4,United States - New Jersey,2008
3070,41.4747,-79.7519,2008-03-02 20:11:00,2008-03-03 01:11:00,5,United States - Pennsylvania,2008
3072,-30.1667,134.867,2008-03-02 20:13:00,2008-03-02 09:43:00,7,Australia,2008
3073,41.26,-72.94,2008-03-02 20:15:00,2008-03-03 01:15:00,4,United States - Connecticut,2008
3075,39.6625,-78.9316,2008-03-02 20:15:00,2008-03-03 01:15:00,5,United States - Maryland,2008
3076,35.5434,-85.0608,2008-03-02 20:15:00,2008-03-03 01:15:00,5,United States - Tennessee,2008
3077,45.19,-75.4,2008-03-02 20:15:00,2008-03-03 01:15:00,3,Canada,2008
3078,39.986,-76.401,2008-03-02 20:15:00,2008-03-03 01:15:00,5,United States - Pennsylvania,2008
3079,45.19,-75.4,2008-03-02 20:15:00,2008-03-03 01:15:00,3,Canada,2008
3080,32.217,-110.971,2008-03-02 20:15:00,2008-03-03 03:15:00,4,United States - Arizona,2008
3081,32.217,-110.971,2008-03-02 20:15:00,2008-03-03 03:15:00,5,United States - Arizona,2008
3083,37.3894,-81.4099,2008-03-02 20:15:00,2008-03-03 01:15:00,6,United States - West Virginia,2008
3084,37.3894,-81.4099,2008-03-02 20:15:00,2008-03-03 01:15:00,6,United States - West Virginia,2008
3086,46.34,-65.32,2008-03-02 20:15:00,2008-03-03 00:15:00,4,Canada,2008
3087,38.77,-120.89,2008-03-02 20:15:00,2008-03-03 04:15:00,3,United States - California,2008
3088,44.75,-68.91,2008-03-02 20:17:00,2008-03-03 01:17:00,5,United States - Maine,2008
3089,40.56,-3.9,2008-03-02 20:17:00,2008-03-02 19:17:00,3,Spain,2008
3090,37.38,-81.56,2008-03-02 20:18:00,2008-03-03 01:18:00,4,United States - West Virginia,2008
3092,46.3117,8.98694,2008-03-02 20:20:00,2008-03-02 19:20:00,5,Switzerland,2008
3093,37.4711,-81.6632,2008-03-02 20:20:00,2008-03-03 01:20:00,2,United States - West Virginia,2008
3094,37.5624,-77.464,2008-03-02 20:20:00,2008-03-03 01:20:00,4,United States - Virginia,2008
3095,40.4625,-3.45694,2008-03-02 20:22:00,2008-03-02 19:22:00,4,Spain,2008
3096,37.3448,-81.4453,2008-03-02 20:22:00,2008-03-03 01:22:00,6,United States - West Virginia,2008
3097,35.9877,-83.4329,2008-03-02 20:22:00,2008-03-03 01:22:00,4,United States - Tennessee,2008
3098,32.16,-111.03,2008-03-02 20:22:00,2008-03-03 03:22:00,5,United States - Arizona,2008
3099,35.9071,-78.6441,2008-03-02 20:22:00,2008-03-03 01:22:00,5,United States - North Carolina,2008
3100,38.4881,-90.4542,2008-03-02 20:22:00,2008-03-03 02:22:00,2,United States - Missouri,2008
3101,9.83664,-83.8749,2008-03-02 20:23:00,2008-03-03 02:23:00,7,Costa Rica,2008
3103,47.7544,19.0739,2008-03-02 20:30:00,2008-03-02 19:30:00,4,Hungary,2008
3104,40.0028,-75.66,2008-03-02 20:30:00,2008-03-03 01:30:00,4,United States - Pennsylvania,2008
3106,33.4599,-82.2116,2008-03-02 20:30:00,2008-03-03 01:30:00,4,United States - Georgia,2008
3107,37.4802,-79.9674,2008-03-02 20:30:00,2008-03-03 01:30:00,5,United States - Virginia,2008
3108,35.9572,-78.4408,2008-03-02 20:30:00,2008-03-03 01:30:00,5,United States - North Carolina,2008
3109,34.3005,-79.8814,2008-03-02 20:30:00,2008-03-03 01:30:00,3,United States - South Carolina,2008
3110,36.3124,-115.247,2008-03-02 20:30:00,2008-03-03 04:30:00,4,United States - Nevada,2008
3111,32.2178,-110.933,2008-03-02 20:30:00,2008-03-03 03:30:00,4,United States - Arizona,2008
3112,44.43,24.36,2008-03-02 20:30:00,2008-03-02 18:30:00,4,Romania,2008
3113,37.4317,-81.5729,2008-03-02 20:30:00,2008-03-03 01:30:00,2,United States - West Virginia,2008
3114,46.0233,8.94972,2008-03-02 20:30:00,2008-03-02 19:30:00,3,Switzerland,2008
3115,28.125,-80.5812,2008-03-02 20:30:00,2008-03-03 01:30:00,3,United States - Florida,2008
3116,39.427,-77.3954,2008-03-02 20:30:00,2008-03-03 01:30:00,3,United States - Maryland,2008
3117,37.4368,-81.5887,2008-03-02 20:30:00,2008-03-03 01:30:00,2,United States - West Virginia,2008
3118,45.3117,-95.6528,2008-03-02 20:30:00,2008-03-03 02:30:00,4,United States - Minnesota,2008
3119,37.4232,-81.0104,2008-03-02 20:30:00,2008-03-03 01:30:00,4,United States - West Virginia,2008
3120,46.2767,21.3139,2008-03-02 20:30:00,2008-03-02 18:30:00,4,Romania,2008
3121,26.057,-80.272,2008-03-02 20:30:00,2008-03-03 01:30:00,3,United States - Florida,2008
3122,38.77,-120.89,2008-03-02 20:30:00,2008-03-03 04:30:00,4,United States - California,2008
3123,9.83664,-83.8749,2008-03-02 20:30:00,2008-03-03 02:30:00,4,Costa Rica,2008
3125,39.2804,-77.2964,2008-03-02 20:30:00,2008-03-03 01:30:00,5,United States - Maryland,2008
3126,36.05,-115.08,2008-03-02 20:30:00,2008-03-03 04:30:00,3,United States - Nevada,2008
3127,42.1036,-75.9213,2008-03-02 20:31:00,2008-03-03 01:31:00,2,United States - New York,2008
3128,41.9798,-72.2729,2008-03-02 20:31:00,2008-03-03 01:31:00,6,United States - Connecticut,2008
3129,45.52,-122.71,2008-03-02 20:33:00,2008-03-03 04:33:00,3,United States - Oregon,2008
3130,37.5415,-77.4845,2008-03-02 20:34:00,2008-03-03 01:34:00,4,United States - Virginia,2008
3131,39.9626,-74.162,2008-03-02 20:35:00,2008-03-03 01:35:00,3,United States - New Jersey,2008
3132,41.8942,-87.6681,2008-03-02 20:35:00,2008-03-03 02:35:00,1,United States - Illinois,2008
3133,38.72,-120.92,2008-03-02 20:35:00,2008-03-03 04:35:00,4,United States - California,2008
3134,37.72,-122.14,2008-03-02 20:35:00,2008-03-03 04:35:00,4,United States - California,2008
3135,43.1833,-79.5167,2008-03-02 20:36:00,2008-03-03 01:36:00,1,Canada,2008
3136,28.6383,77.1274,2008-03-02 20:38:00,2008-03-02 15:08:00,3,India,2008
3137,41.21,-85.29,2008-03-02 20:38:00,2008-03-03 01:38:00,4,United States - Indiana,2008
3139,55.745,11.6955,2008-03-02 20:40:00,2008-03-02 19:40:00,5,Denmark,2008
3140,41.947,-88.7663,2008-03-02 20:40:00,2008-03-03 02:40:00,3,United States - Illinois,2008
3141,37.4317,-81.5729,2008-03-02 20:40:00,2008-03-03 01:40:00,4,United States - West Virginia,2008
3142,46.7122,19.2586,2008-03-02 20:42:00,2008-03-02 19:42:00,4,Hungary,2008
3143,37.524,-77.4741,2008-03-02 20:44:00,2008-03-03 01:44:00,4,United States - Virginia,2008
3144,47.6103,20.7281,2008-03-02 20:45:00,2008-03-02 19:45:00,4,Hungary,2008
3145,46.8489,16.5933,2008-03-02 20:45:00,2008-03-02 19:45:00,5,Hungary,2008
3147,32.2304,-110.95,2008-03-02 20:45:00,2008-03-03 03:45:00,4,United States - Arizona,2008
3148,39.8731,-74.2016,2008-03-02 20:45:00,2008-03-03 01:45:00,4,United States - New Jersey,2008
3149,36.1,-115.13,2008-03-02 20:45:00,2008-03-03 04:45:00,2,United States - Nevada,2008
3150,32.229,-110.951,2008-03-02 20:47:00,2008-03-03 03:47:00,3,United States - Arizona,2008
3151,41.9288,-87.6954,2008-03-02 20:49:00,2008-03-03 02:49:00,1,United States - Illinois,2008
3152,34.74,-82.31,2008-03-02 20:50:00,2008-03-03 01:50:00,4,United States - South Carolina,2008
3153,41.7015,-72.1779,2008-03-02 20:50:00,2008-03-03 01:50:00,3,United States - Connecticut,2008
3154,34.3207,-79.8893,2008-03-02 20:50:00,2008-03-03 01:50:00,3,United States - South Carolina,2008
3155,44.7826,-117.833,2008-03-02 20:50:00,2008-03-03 04:50:00,3,United States - Oregon,2008
3156,37.135,-121.628,2008-03-02 20:50:00,2008-03-03 04:50:00,3,United States - California,2008
3158,35.549,-80.7936,2008-03-02 20:53:00,2008-03-03 01:53:00,6,United States - North Carolina,2008
3159,39.6643,-104.985,2008-03-02 20:55:00,2008-03-03 03:55:00,4,United States - Colorado,2008
3160,41.04,-81.49,2008-03-02 20:55:00,2008-03-03 01:55:00,1,United States - Ohio,2008
3163,46.0672,18.2233,2008-03-02 21:00:00,2008-03-02 20:00:00,3,Hungary,2008
3164,30.2714,-81.7646,2008-03-02 21:00:00,2008-03-03 02:00:00,3,United States - Florida,2008
3166,-27.4654,153.011,2008-03-02 21:00:00,2008-03-02 11:00:00,5,Australia,2008
3167,27.21,-82.36,2008-03-02 21:00:00,2008-03-03 02:00:00,4,United States - Florida,2008
3170,37.2313,-118.495,2008-03-02 21:00:00,2008-03-03 05:00:00,2,United States - California,2008
3171,45.64,13.77,2008-03-02 21:00:00,2008-03-02 20:00:00,4,Italy,2008
3172,41.3581,2.15861,2008-03-02 21:00:00,2008-03-02 20:00:00,3,Spain,2008
3173,45.3791,11.8968,2008-03-02 21:00:00,2008-03-02 20:00:00,3,Italy,2008
3175,43.65,-70.27,2008-03-02 21:00:00,2008-03-03 02:00:00,3,United States - Maine,2008
3176,32.3402,-110.94,2008-03-02 21:00:00,2008-03-03 04:00:00,3,United States - Arizona,2008
3177,48.3116,-106.565,2008-03-02 21:00:00,2008-03-03 04:00:00,7,United States - Montana,2008
3178,44.49,24.03,2008-03-02 21:00:00,2008-03-02 19:00:00,6,Romania,2008
3179,31.8484,-111.032,2008-03-02 21:00:00,2008-03-03 04:00:00,7,United States - Arizona,2008
3180,43.433,-79.667,2008-03-02 21:00:00,2008-03-03 02:00:00,3,Canada,2008
3181,20.4259,-100.452,2008-03-02 21:00:00,2008-03-03 03:00:00,6,Mexico,2008
3182,32.2288,-110.951,2008-03-02 21:00:00,2008-03-03 04:00:00,3,United States - Arizona,2008
3183,52.0895,-106.6,2008-03-02 21:00:00,2008-03-03 03:00:00,3,Canada,2008
3184,-25.6483,28.2261,2008-03-02 21:00:00,2008-03-02 19:00:00,3,South Africa,2008
3185,38.4846,-77.1824,2008-03-02 21:00:00,2008-03-03 02:00:00,5,United States - Maryland,2008
3186,42.1667,-76.5833,2008-03-02 21:00:00,2008-03-03 02:00:00,4,United States - New York,2008
3188,36.4603,-84.5469,2008-03-02 21:00:00,2008-03-03 02:00:00,5,United States - Tennessee,2008
3189,37.4964,-77.5537,2008-03-02 21:00:00,2008-03-03 02:00:00,4,United States - Virginia,2008
3190,40.55,-3.89,2008-03-02 21:00:00,2008-03-02 20:00:00,4,Spain,2008
3191,42.4715,-83.4525,2008-03-02 21:00:00,2008-03-03 02:00:00,2,United States - Michigan,2008
3192,43.8337,-83.0316,2008-03-02 21:00:00,2008-03-03 02:00:00,1,United States - Michigan,2008
3194,45.14,14.1119,2008-03-02 21:00:00,2008-03-02 20:00:00,3,Croatia,2008
3195,45.0225,14.0561,2008-03-02 21:00:00,2008-03-02 20:00:00,2,Croatia,2008
3196,45.1178,14.13,2008-03-02 21:00:00,2008-03-02 20:00:00,3,Croatia,2008
3199,32.2294,-110.951,2008-03-02 21:02:00,2008-03-03 04:02:00,3,United States - Arizona,2008
3200,32.0,-110.0,2008-03-02 21:04:00,2008-03-03 04:04:00,6,United States - Arizona,2008
3201,38.9611,-0.58333,2008-03-02 21:05:00,2008-03-02 20:05:00,5,Spain,2008
3202,45.0883,14.0964,2008-03-02 21:06:00,2008-03-02 20:06:00,2,Croatia,2008
3203,45.0869,14.0531,2008-03-02 21:06:00,2008-03-02 20:06:00,2,Croatia,2008
3204,37.5083,-77.5799,2008-03-02 21:07:00,2008-03-03 02:07:00,4,United States - Virginia,2008
3205,36.1053,-115.102,2008-03-02 21:07:00,2008-03-03 05:07:00,2,United States - Nevada,2008
3206,45.08,14.0786,2008-03-02 21:10:00,2008-03-02 20:10:00,3,Croatia,2008
3207,45.0944,14.1194,2008-03-02 21:11:00,2008-03-02 20:11:00,3,Croatia,2008
3208,37.5139,-77.6014,2008-03-02 21:14:00,2008-03-03 02:14:00,4,United States - Virginia,2008
3210,40.6765,22.8498,2008-03-02 21:15:00,2008-03-02 19:15:00,5,Greece,2008
3211,41.4721,2.0824,2008-03-02 21:15:00,2008-03-02 20:15:00,5,Spain,2008
3212,33.7691,-84.3364,2008-03-02 21:15:00,2008-03-03 02:15:00,5,United States - Georgia,2008
3213,32.2651,-110.904,2008-03-02 21:15:00,2008-03-03 04:15:00,4,United States - Arizona,2008
3214,32.248,-110.947,2008-03-02 21:15:00,2008-03-03 04:15:00,3,United States - Arizona,2008
3215,33.5185,-84.2589,2008-03-02 21:15:00,2008-03-03 02:15:00,4,United States - Georgia,2008
3216,27.4595,-82.587,2008-03-02 21:15:00,2008-03-03 02:15:00,4,United States - Florida,2008
3217,36.0069,-114.978,2008-03-02 21:15:00,2008-03-03 05:15:00,4,United States - Nevada,2008
3218,45.0794,14.1575,2008-03-02 21:15:00,2008-03-02 20:15:00,3,Croatia,2008
3219,45.0803,14.0789,2008-03-02 21:15:00,2008-03-02 20:15:00,3,Croatia,2008
3220,32.2225,-110.949,2008-03-02 21:18:00,2008-03-03 04:18:00,2,United States - Arizona,2008
3221,41.75,-86.18,2008-03-02 21:20:00,2008-03-03 02:20:00,5,United States - Indiana,2008
3222,38.8479,-121.981,2008-03-02 21:20:00,2008-03-03 05:20:00,4,United States - California,2008
3223,37.4317,-81.5729,2008-03-02 21:20:00,2008-03-03 02:20:00,3,United States - West Virginia,2008
3225,21.1628,72.8792,2008-03-02 21:21:00,2008-03-02 15:51:00,3,India,2008
3226,32.0,-110.0,2008-03-02 21:21:00,2008-03-03 04:21:00,3,United States - Arizona,2008
3227,43.6042,-116.323,2008-03-02 21:25:00,2008-03-03 04:25:00,4,United States - Idaho,2008
3228,45.0953,14.1203,2008-03-02 21:26:00,2008-03-02 20:26:00,3,Croatia,2008
3229,36.3153,-115.312,2008-03-02 21:27:00,2008-03-03 05:27:00,4,United States - Nevada,2008
3230,9.96689,-84.2241,2008-03-02 21:30:00,2008-03-03 03:30:00,4,Costa Rica,2008
3231,-37.84,145.15,2008-03-02 21:30:00,2008-03-02 10:30:00,4,Australia,2008
3232,45.4817,15.5514,2008-03-02 21:30:00,2008-03-02 20:30:00,4,Croatia,2008
3233,-33.5786,-70.6338,2008-03-02 21:30:00,2008-03-03 00:30:00,4,Chile,2008
3234,32.915,-80.0139,2008-03-02 21:30:00,2008-03-03 02:30:00,3,United States - South Carolina,2008
3235,37.03,-76.346,2008-03-02 21:30:00,2008-03-03 02:30:00,4,United States - Virginia,2008
3236,32.2292,-110.951,2008-03-02 21:30:00,2008-03-03 04:30:00,2,United States - Arizona,2008
3237,32.2131,-110.967,2008-03-02 21:30:00,2008-03-03 04:30:00,2,United States - Arizona,2008
3238,32.1532,-111.006,2008-03-02 21:30:00,2008-03-03 04:30:00,3,United States - Arizona,2008
3239,40.3799,-105.109,2008-03-02 21:30:00,2008-03-03 04:30:00,4,United States - Colorado,2008
3240,44.43,24.36,2008-03-02 21:30:00,2008-03-02 19:30:00,4,Romania,2008
3241,37.3448,-81.4453,2008-03-02 21:30:00,2008-03-03 02:30:00,4,United States - West Virginia,2008
3242,32.1532,-111.006,2008-03-02 21:30:00,2008-03-03 04:30:00,3,United States - Arizona,2008
3243,27.4772,-82.638,2008-03-02 21:30:00,2008-03-03 02:30:00,5,United States - Florida,2008
3244,30.3434,-91.1372,2008-03-02 21:30:00,2008-03-03 03:30:00,4,United States - Louisiana,2008
3245,37.2805,-122.119,2008-03-02 21:30:00,2008-03-03 05:30:00,5,United States - California,2008
3246,39.3825,22.253,2008-03-02 21:30:00,2008-03-02 19:30:00,5,Greece,2008
3247,41.3948,-73.4721,2008-03-02 21:30:00,2008-03-03 02:30:00,3,United States - Connecticut,2008
3248,45.3854,-75.6993,2008-03-02 21:30:00,2008-03-03 02:30:00,5,Canada,2008
3250,32.4093,-111.012,2008-03-02 21:30:00,2008-03-03 04:30:00,4,United States - Arizona,2008
3251,37.3894,-81.4099,2008-03-02 21:34:00,2008-03-03 02:34:00,5,United States - West Virginia,2008
