,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
1660,34.5179,134.989,2019-02-01 22:12:00,2019-02-01 13:12:00,3,Japan,2019
1661,34.5179,134.989,2019-02-02 21:25:00,2019-02-02 12:25:00,4,Japan,2019
1662,34.5179,134.989,2019-02-06 22:13:00,2019-02-06 13:13:00,4,Japan,2019
1663,34.4161,134.793,2019-01-26 22:46:00,2019-01-26 13:46:00,5,Japan,2019
1664,34.4196,134.787,2019-01-29 00:00:00,2019-01-29 00:00:00,5,Japan,2019
1665,34.4193,134.786,2019-02-01 22:38:00,2019-02-01 13:38:00,5,Japan,2019
1666,34.4195,134.786,2019-02-02 21:40:00,2019-02-02 12:40:00,6,Japan,2019
1667,34.4198,134.786,2019-02-05 21:04:00,2019-02-05 12:04:00,3,Japan,2019
1668,37.5303,126.64,2019-02-19 13:10:00,2019-02-19 04:10:00,3,South Korea,2019
1671,37.2485,127.494,2019-02-19 21:02:00,2019-02-19 12:02:00,2,South Korea,2019
1673,51.8635,-8.44511,2019-02-19 19:35:00,2019-02-19 19:35:00,2,Ireland,2019
1675,51.8635,-8.44511,2019-02-20 19:45:00,2019-02-20 19:45:00,3,Ireland,2019
1681,42.3691,-71.3089,2019-02-20 19:12:00,2019-02-20 23:12:00,1,United States - Massachusetts,2019
1683,51.8635,-8.44511,2019-02-21 19:12:00,2019-02-21 19:12:00,4,Ireland,2019
1684,28.6472,-17.8941,2019-02-21 20:46:00,2019-02-21 20:46:00,4,Spain,2019
1685,28.6683,-17.9032,2019-02-21 22:08:00,2019-02-21 21:08:00,3,Spain,2019
1686,28.5782,-17.8781,2019-02-21 22:14:00,2019-02-21 22:14:00,4,Spain,2019
1687,28.655,-17.927,2019-02-21 22:15:00,2019-02-21 22:15:00,2,Spain,2019
1688,28.6683,-17.9032,2019-02-21 23:28:00,2019-02-21 22:28:00,3,Spain,2019
1689,34.5828,-117.409,2019-02-21 21:17:00,2019-02-22 04:17:00,3,United States - California,2019
1690,39.9823,-105.325,2019-02-05 20:00:00,2019-02-06 03:00:00,5,United States - Colorado,2019
1691,39.9993,-105.252,2019-02-05 19:30:00,2019-02-06 02:30:00,3,United States - Colorado,2019
1692,51.8635,-8.44511,2019-02-22 19:25:00,2019-02-22 19:25:00,4,Ireland,2019
1693,28.6683,-17.9032,2019-02-22 22:55:00,2019-02-22 21:55:00,3,Spain,2019
1694,28.597,-17.8898,2019-02-22 23:22:00,2019-02-22 23:22:00,4,Spain,2019
1696,34.5828,-117.409,2019-02-22 20:12:00,2019-02-23 03:12:00,3,United States - California,2019
1697,-27.1407,-52.6294,2019-02-22 21:00:00,2019-02-23 00:00:00,5,Brazil,2019
1698,51.8635,-8.44511,2019-02-23 19:41:00,2019-02-23 19:41:00,5,Ireland,2019
1699,28.5851,-17.8848,2019-02-23 20:06:00,2019-02-23 20:06:00,3,Spain,2019
1700,52.253,-8.36083,2019-02-23 21:45:00,2019-02-23 21:45:00,6,Ireland,2019
1701,28.6683,-17.9032,2019-02-23 22:38:00,2019-02-23 21:38:00,4,Spain,2019
1702,28.6683,-17.9032,2019-02-24 00:32:00,2019-02-23 23:32:00,3,Spain,2019
1703,28.6472,-17.8941,2019-02-23 23:38:00,2019-02-23 23:38:00,3,Spain,2019
1704,44.0548,-121.327,2019-02-22 22:27:00,2019-02-23 05:27:00,4,United States - Oregon,2019
1705,37.9355,-107.811,2019-02-23 20:48:00,2019-02-24 02:48:00,4,United States - Colorado,2019
1706,52.921,13.5487,2019-02-24 16:20:00,2019-02-24 15:20:00,6,Germany,2019
1707,52.6333,13.3272,2019-02-24 19:44:00,2019-02-24 18:44:00,4,Germany,2019
1708,48.2172,11.3191,2019-02-24 19:34:00,2019-02-24 18:34:00,3,Germany,2019
1709,51.4339,0.257235,2019-01-28 20:00:00,2019-01-28 20:00:00,4,United Kingdom,2019
1710,51.8635,-8.44511,2019-02-24 19:28:00,2019-02-24 19:28:00,3,Ireland,2019
1711,28.6604,-17.9203,2019-02-24 21:31:00,2019-02-24 21:31:00,3,Spain,2019
1712,28.5851,-17.8846,2019-02-24 22:09:00,2019-02-24 22:09:00,4,Spain,2019
1713,28.6596,-17.9063,2019-02-24 23:54:00,2019-02-24 22:54:00,4,Spain,2019
1714,28.6472,-17.8941,2019-02-24 23:12:00,2019-02-24 23:12:00,3,Spain,2019
1715,28.6683,-17.9032,2019-02-24 23:16:00,2019-02-24 22:16:00,3,Spain,2019
1716,34.4065,-78.7907,2019-02-24 19:03:00,2019-02-24 23:03:00,2,United States - North Carolina,2019
1718,30.2154,-97.796,2019-02-24 19:37:00,2019-02-25 00:37:00,3,United States - Texas,2019
1719,30.3492,-97.6182,2019-02-24 19:52:00,2019-02-25 00:52:00,3,United States - Texas,2019
1720,30.3499,-97.6194,2019-02-24 19:44:00,2019-02-25 00:44:00,3,United States - Texas,2019
1721,40.1569,-88.2415,2019-02-24 21:06:00,2019-02-25 02:06:00,3,United States - Illinois,2019
1722,18.582,-68.4055,2019-02-19 20:30:00,2019-02-20 01:30:00,5,Dominican Republic,2019
1723,18.582,-68.4055,2019-02-17 20:45:00,2019-02-18 01:45:00,6,Dominican Republic,2019
1724,48.6228,-2.08122,2019-02-25 22:15:00,2019-02-25 21:15:00,3,France,2019
1725,28.6472,-17.8941,2019-02-25 22:02:00,2019-02-25 22:02:00,4,Spain,2019
1726,28.5683,-17.8749,2019-02-25 22:08:00,2019-02-25 22:08:00,4,Spain,2019
1727,28.6604,-17.9203,2019-02-25 22:43:00,2019-02-25 22:43:00,3,Spain,2019
1728,50.8185,1.7057,2019-02-26 00:01:00,2019-02-25 23:01:00,4,France,2019
1729,28.655,-17.927,2019-02-25 23:12:00,2019-02-25 23:12:00,1,Spain,2019
1730,28.6683,-17.9032,2019-02-26 00:51:00,2019-02-25 23:51:00,3,Spain,2019
1731,42.3382,-71.2852,2019-02-25 20:30:00,2019-02-26 00:30:00,1,United States - Massachusetts,2019
1732,39.5116,-105.388,2019-02-25 19:19:00,2019-02-26 01:19:00,5,United States - Colorado,2019
1733,24.0973,-109.995,2019-02-25 19:45:00,2019-02-26 01:45:00,4,Mexico,2019
1734,45.8699,4.76387,2019-02-26 04:48:00,2019-02-26 03:48:00,4,France,2019
1735,34.5191,-117.414,2019-02-25 20:32:00,2019-02-26 03:32:00,3,United States - California,2019
1736,33.048,131.245,2019-02-25 22:00:00,2019-02-25 13:00:00,5,Japan,2019
1737,28.6604,-17.9203,2019-02-25 22:43:00,2019-02-25 22:43:00,3,Spain,2019
1738,47.4985,4.32053,2019-02-23 21:30:00,2019-02-23 20:30:00,4,France,2019
1739,47.4985,4.32058,2019-02-23 21:30:00,2019-02-23 20:30:00,4,France,2019
1740,34.6567,135.142,2019-02-26 21:03:00,2019-02-26 12:03:00,4,Japan,2019
1741,35.2069,136.859,2019-02-26 19:58:00,2019-02-26 10:58:00,3,Japan,2019
1742,42.3364,-71.2683,2019-02-25 22:38:00,2019-02-26 02:38:00,1,United States - Massachusetts,2019
1743,47.2197,-1.54581,2019-02-25 19:45:00,2019-02-25 18:45:00,1,France,2019
1744,41.5641,-72.3822,2019-02-20 21:00:00,2019-02-21 01:00:00,4,United States - Connecticut,2019
1745,38.6543,141.008,2019-02-27 19:00:00,2019-02-27 10:00:00,3,Japan,2019
1746,43.2882,5.36535,2019-02-26 19:31:00,2019-02-26 18:31:00,2,France,2019
1747,47.6921,7.40922,2019-02-26 19:37:00,2019-02-26 18:37:00,2,France,2019
1748,53.6199,12.0645,2019-02-26 20:12:00,2019-02-26 19:12:00,4,Germany,2019
1749,59.4833,25.0199,2019-02-26 22:08:00,2019-02-26 20:08:00,5,Estonia,2019
1750,47.2359,-1.54933,2019-02-26 21:10:00,2019-02-26 20:10:00,3,France,2019
1751,48.8049,1.7536,2019-02-26 21:36:00,2019-02-26 20:36:00,3,France,2019
1752,28.5978,-17.8874,2019-02-26 20:35:00,2019-02-26 20:35:00,4,Spain,2019
1753,50.8185,1.7057,2019-02-26 22:29:00,2019-02-26 21:29:00,6,France,2019
1754,51.6133,-0.242278,2019-02-26 20:00:00,2019-02-26 20:00:00,5,United Kingdom,2019
1755,47.1976,-1.53018,2019-02-26 22:50:00,2019-02-26 21:50:00,1,France,2019
1756,28.6604,-17.9203,2019-02-26 21:58:00,2019-02-26 21:58:00,3,Spain,2019
1757,47.164,-1.47044,2019-02-26 23:00:00,2019-02-26 22:00:00,4,France,2019
1758,48.6277,1.68507,2019-02-26 23:07:00,2019-02-26 22:07:00,4,France,2019
1759,48.6277,1.68507,2019-02-26 23:07:00,2019-02-26 22:07:00,4,France,2019
1760,28.5851,-17.8848,2019-02-26 22:14:00,2019-02-26 22:14:00,4,Spain,2019
1761,28.6472,-17.8941,2019-02-26 22:15:00,2019-02-26 22:15:00,3,Spain,2019
1762,49.135,4.95494,2019-02-26 21:54:00,2019-02-26 20:54:00,4,France,2019
1763,47.7937,2.25507,2019-02-26 23:15:00,2019-02-26 22:15:00,5,France,2019
1764,28.655,-17.927,2019-02-26 22:40:00,2019-02-26 22:40:00,1,Spain,2019
1765,28.6604,-17.9068,2019-02-26 23:10:00,2019-02-26 23:10:00,4,Costa Rica,2019
1766,28.6453,-17.9334,2019-02-26 23:20:00,2019-02-26 23:20:00,4,Spain,2019
1767,43.6947,-72.285,2019-02-26 19:23:00,2019-02-26 23:23:00,5,United States - New Hampshire,2019
1769,39.6905,-76.5289,2019-02-26 19:32:00,2019-02-26 23:32:00,5,United States - Maryland,2019
1770,28.6596,-17.9063,2019-02-24 23:54:00,2019-02-24 22:54:00,4,Spain,2019
1771,28.6596,-17.9064,2019-02-27 01:39:00,2019-02-27 00:39:00,3,Spain,2019
1773,43.6891,-72.2966,2019-02-26 20:29:00,2019-02-27 00:29:00,3,United States - New Hampshire,2019
1774,38.6822,-77.3361,2019-02-26 20:34:00,2019-02-27 00:34:00,2,United States,2019
1775,36.7642,-75.9972,2019-02-26 20:47:00,2019-02-27 00:47:00,3,United States - Virginia,2019
1776,42.3382,-71.2852,2019-02-26 20:51:00,2019-02-27 00:51:00,3,United States - Massachusetts,2019
1777,45.1995,-79.122,2019-02-26 21:11:00,2019-02-27 01:11:00,4,Canada,2019
1778,39.1128,-94.568,2019-02-26 19:57:00,2019-02-27 00:57:00,2,United States - Missouri,2019
1779,43.7198,-72.3138,2019-02-26 21:18:00,2019-02-27 01:18:00,4,United States - Vermont,2019
1780,43.7198,-72.3138,2019-02-26 21:31:00,2019-02-27 01:31:00,5,United States - Vermont,2019
1781,38.6837,-77.3342,2019-02-26 21:32:00,2019-02-27 01:32:00,3,United States - Virginia,2019
1782,38.6825,-77.3362,2019-02-26 20:40:00,2019-02-27 00:40:00,3,United States - Virginia,2019
1783,47.3165,-122.591,2019-02-26 18:27:00,2019-02-27 01:27:00,3,United States - Washington,2019
1784,47.3168,-122.591,2019-02-26 18:48:00,2019-02-27 01:48:00,3,United States - Washington,2019
1785,47.3168,-122.591,2019-02-26 18:35:00,2019-02-27 01:35:00,2,United States - Washington,2019
1786,47.2529,-122.444,2019-02-26 18:48:00,2019-02-27 01:48:00,3,United States - Washington,2019
1787,47.3168,-122.591,2019-02-26 16:54:00,2019-02-26 23:54:00,3,United States - Washington,2019
1788,47.3959,-122.573,2019-02-26 18:55:00,2019-02-27 01:55:00,3,United States - Washington,2019
1789,47.3168,-122.591,2019-02-26 18:51:00,2019-02-27 01:51:00,3,United States - Washington,2019
1790,47.3055,-122.594,2019-02-26 18:27:00,2019-02-27 01:27:00,3,United States - Washington,2019
1791,47.3169,-122.591,2019-02-26 18:52:00,2019-02-27 01:52:00,2,United States - Washington,2019
1792,47.3168,-122.591,2019-02-26 18:57:00,2019-02-27 01:57:00,3,United States - Washington,2019
1793,47.3168,-122.591,2019-02-26 18:57:00,2019-02-27 01:57:00,3,United States - Washington,2019
1794,47.3169,-122.591,2019-02-26 18:50:00,2019-02-27 01:50:00,3,United States - Washington,2019
1795,47.3169,-122.591,2019-02-26 19:02:00,2019-02-27 02:02:00,4,United States - Washington,2019
1796,39.098,-94.5182,2019-02-26 21:14:00,2019-02-27 02:14:00,2,United States - Missouri,2019
1797,42.3363,-71.2728,2019-02-26 22:15:00,2019-02-27 02:15:00,3,United States - Massachusetts,2019
1799,34.518,-93.0581,2019-02-26 21:02:00,2019-02-27 02:02:00,3,United States - Arkansas,2019
1801,24.0929,-109.993,2019-02-26 20:24:00,2019-02-27 03:24:00,4,Mexico,2019
1804,47.3864,-122.298,2019-02-26 19:32:00,2019-02-27 02:32:00,2,United States - Washington,2019
1806,39.7693,-76.8896,2019-02-26 22:41:00,2019-02-27 02:41:00,2,United States - Pennsylvania,2019
1807,32.009,-102.165,2019-02-26 22:06:00,2019-02-27 03:06:00,3,United States - Texas,2019
1810,47.2044,-122.478,2019-02-26 20:51:00,2019-02-27 03:51:00,1,United States - Washington,2019
1811,47.2044,-122.478,2019-02-26 20:51:00,2019-02-27 03:51:00,1,United States - Washington,2019
1812,48.7082,2.17964,2019-02-28 20:00:00,2019-02-28 19:00:00,3,France,2019
1813,45.7304,4.89374,2019-02-26 21:00:00,2019-02-26 20:00:00,2,France,2019
1814,49.0157,2.04721,2019-02-27 11:13:00,2019-02-27 10:13:00,5,France,2019
1815,47.5423,7.58743,2019-02-27 03:00:00,2019-02-27 02:00:00,1,Switzerland,2019
1816,47.2433,-122.436,2019-02-26 19:45:00,2019-02-27 02:45:00,1,United States - Washington,2019
1817,39.6335,-106.293,2019-01-29 20:30:00,2019-01-30 03:30:00,6,United States - Colorado,2019
1818,42.6916,9.44903,2019-02-27 19:22:00,2019-02-27 18:22:00,4,France,2019
1819,48.7136,9.12843,2019-02-27 20:13:00,2019-02-27 19:13:00,4,Germany,2019
1820,45.4843,-0.809355,2019-02-27 20:30:00,2019-02-27 19:30:00,3,France,2019
1821,45.479,-0.786977,2019-02-27 20:50:00,2019-02-27 19:50:00,5,France,2019
1822,49.0649,10.0673,2019-02-27 21:32:00,2019-02-27 20:32:00,2,Germany,2019
1823,47.4681,4.96149,2019-02-27 21:22:00,2019-02-27 20:22:00,4,France,2019
1824,40.5912,-4.14989,2019-02-27 21:40:00,2019-02-27 20:40:00,2,Spain,2019
1825,43.5215,1.5595,2019-02-27 21:52:00,2019-02-27 20:52:00,4,France,2019
1826,43.5219,1.56016,2019-02-27 22:01:00,2019-02-27 21:01:00,4,France,2019
1827,44.1263,15.2406,2019-02-27 22:06:00,2019-02-27 21:06:00,3,Croatia,2019
1828,28.6569,-17.9089,2019-02-27 21:14:00,2019-02-27 21:14:00,1,Spain,2019
1829,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1830,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1831,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1832,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1833,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1834,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1835,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1836,52.6369,-1.13976,2019-02-27 21:00:00,2019-02-27 21:00:00,3,United Kingdom,2019
1837,28.6604,-17.9203,2019-02-27 21:33:00,2019-02-27 21:33:00,3,Spain,2019
1838,28.6472,-17.8941,2019-02-27 22:02:00,2019-02-27 22:02:00,3,Spain,2019
1839,47.3047,-1.6312,2019-02-27 21:00:00,2019-02-27 20:00:00,4,France,2019
1840,40.4168,-3.70379,2019-02-27 22:31:00,2019-02-27 21:31:00,2,Spain,2019
1841,28.6512,-17.8834,2019-02-27 22:46:00,2019-02-27 22:46:00,3,Spain,2019
1842,28.6453,-17.9334,2019-02-27 22:46:00,2019-02-27 22:46:00,4,Spain,2019
1843,47.0955,5.21617,2019-02-27 23:00:00,2019-02-27 22:00:00,5,France,2019
1844,28.5851,-17.8848,2019-02-27 23:19:00,2019-02-27 23:19:00,4,Spain,2019
1845,52.3972,13.0487,2019-02-28 00:21:00,2019-02-27 23:21:00,4,Germany,2019
1846,28.6512,-17.8834,2019-02-27 22:46:00,2019-02-27 22:46:00,3,Spain,2019
1847,28.6605,-17.9067,2019-02-27 23:52:00,2019-02-27 23:52:00,3,Spain,2019
1848,28.6596,-17.9064,2019-02-28 00:55:00,2019-02-27 23:55:00,3,Spain,2019
1852,42.3668,-71.3031,2019-02-03 23:48:00,2019-02-04 04:48:00,2,United States - Massachusetts,2019
1853,40.0076,-105.279,2019-02-20 21:02:00,2019-02-21 03:02:00,1,United States - Colorado,2019
1854,34.5181,-93.058,2019-02-26 09:23:00,2019-02-26 14:23:00,2,United States - Arkansas,2019
1855,37.9613,-77.9059,2019-02-27 21:08:00,2019-02-28 01:08:00,4,United States - Virginia,2019
1857,19.2557,-99.5755,2019-02-27 20:58:00,2019-02-28 02:58:00,4,Mexico,2019
1859,39.1128,-94.568,2019-02-27 21:20:00,2019-02-28 02:20:00,1,United States - Missouri,2019
1862,37.7148,-113.056,2019-02-27 20:40:00,2019-02-28 02:40:00,5,United States - Utah,2019
1864,40.0121,-105.285,2019-02-23 20:47:00,2019-02-24 02:47:00,3,United States - Colorado,2019
1865,44.9948,-93.1585,2019-02-27 21:41:00,2019-02-28 02:41:00,3,United States - Minnesota,2019
1866,39.9992,-105.282,2019-02-23 21:48:00,2019-02-24 03:48:00,5,United States - Colorado,2019
1867,39.9992,-105.282,2019-02-23 21:48:00,2019-02-24 03:48:00,5,United States - Colorado,2019
1868,40.0121,-105.285,2019-02-23 20:47:00,2019-02-24 02:47:00,3,United States - Colorado,2019
1869,24.0543,-109.989,2019-02-27 20:52:00,2019-02-28 03:52:00,4,Mexico,2019
1871,40.059,-105.275,2019-02-27 20:32:00,2019-02-28 02:32:00,2,United States - Colorado,2019
1872,26.6306,-81.7578,2019-02-27 21:35:00,2019-02-28 03:35:00,4,United States - Florida,2019
1873,40.1143,-105.303,2019-02-27 21:36:00,2019-02-28 03:36:00,4,United States - Colorado,2019
1875,47.2222,-122.434,2019-02-27 21:44:00,2019-02-28 04:44:00,2,United States - Washington,2019
1876,39.8715,-104.861,2019-02-21 23:33:00,2019-02-22 05:33:00,3,United States - Colorado,2019
1877,47.5274,-1.72116,2019-02-27 22:00:00,2019-02-27 21:00:00,4,France,2019
1878,48.4368,1.85612,2019-02-26 23:00:00,2019-02-26 22:00:00,5,France,2019
1879,-30.5042,151.667,2019-02-28 20:56:00,2019-02-28 09:56:00,4,Australia,2019
1880,49.8332,8.49646,2019-02-27 22:00:00,2019-02-27 21:00:00,4,Germany,2019
1881,42.6916,9.44903,2019-02-27 19:22:00,2019-02-27 18:22:00,4,France,2019
1882,48.5058,-2.75898,2019-02-26 21:05:00,2019-02-26 20:05:00,2,France,2019
1883,48.4881,-2.75101,2019-02-26 21:20:00,2019-02-26 20:20:00,3,France,2019
1884,48.48,-2.71028,2019-02-26 21:40:00,2019-02-26 20:40:00,5,France,2019
1885,48.4989,-2.71342,2019-02-26 21:55:00,2019-02-26 20:55:00,3,France,2019
1886,48.4969,-2.72756,2019-02-26 22:05:00,2019-02-26 21:05:00,2,France,2019
1887,48.4915,-2.72871,2019-02-26 22:20:00,2019-02-26 21:20:00,3,France,2019
1888,48.4959,-2.74147,2019-02-26 22:30:00,2019-02-26 21:30:00,3,France,2019
1889,38.2168,15.6374,2019-02-27 21:00:00,2019-02-27 20:00:00,3,Italy,2019
1890,39.1024,-94.5491,2019-02-26 07:41:00,2019-02-26 12:41:00,1,United States - Missouri,2019
1891,26.7504,-80.0395,2019-02-28 09:04:00,2019-02-28 13:04:00,5,United States - Florida,2019
1892,1.19979,104.407,2019-02-28 21:43:00,2019-02-28 14:43:00,4,Indonesia,2019
1893,26.6274,-80.2125,2019-02-28 11:54:00,2019-02-28 15:54:00,4,United States - Florida,2019
1894,26.7073,-80.0384,2019-02-28 11:53:00,2019-02-28 15:53:00,3,United States - Florida,2019
1895,47.2435,-122.436,2019-02-27 22:43:00,2019-02-28 05:43:00,1,United States - Washington,2019
1896,28.6604,-17.9203,2019-02-28 22:30:00,2019-02-28 22:30:00,3,Spain,2019
1897,28.6472,-17.8941,2019-02-28 22:37:00,2019-02-28 22:37:00,4,Spain,2019
1898,28.655,-17.927,2019-02-28 22:34:00,2019-02-28 22:34:00,5,Spain,2019
1899,40.1718,-75.1225,2019-02-27 20:45:00,2019-02-28 00:45:00,3,United States - Pennsylvania,2019
1900,28.6511,-17.8835,2019-02-28 23:06:00,2019-02-28 23:06:00,3,Spain,2019
1901,28.6605,-17.9069,2019-02-28 23:14:00,2019-02-28 23:14:00,4,Spain,2019
1902,28.655,-17.927,2019-02-28 23:29:00,2019-02-28 23:29:00,2,Spain,2019
1904,28.5782,-17.8781,2019-02-28 23:49:00,2019-02-28 23:49:00,4,Spain,2019
1905,28.6683,-17.9032,2019-02-28 23:49:00,2019-02-28 22:49:00,3,Spain,2019
1906,43.6947,-72.2851,2019-02-28 19:12:00,2019-02-28 23:12:00,4,United States - New Hampshire,2019
1908,40.7775,-73.9081,2019-02-28 19:15:00,2019-02-28 23:15:00,3,United States - New York,2019
1909,28.6683,-17.9032,2019-03-01 01:30:00,2019-02-28 23:30:00,3,Spain,2019
1910,26.7073,-80.0384,2019-02-28 20:46:00,2019-03-01 00:46:00,3,United States - Florida,2019
1911,45.0153,-93.1428,2019-02-28 19:30:00,2019-03-01 00:30:00,3,United States - Minnesota,2019
1912,44.1142,-69.366,2019-02-28 20:52:00,2019-03-01 00:52:00,5,United States - Maine,2019
1913,43.7831,-72.3356,2019-02-28 21:00:00,2019-03-01 01:00:00,4,United States - Vermont,2019
1914,26.7072,-80.0379,2019-02-28 08:24:00,2019-02-28 12:24:00,4,United States - Florida,2019
1915,26.6912,-80.0505,2019-02-28 21:36:00,2019-03-01 01:36:00,3,United States - Florida,2019
1916,39.1128,-94.568,2019-02-28 20:48:00,2019-03-01 01:48:00,1,United States - Missouri,2019
1917,47.3169,-122.591,2019-02-28 19:04:00,2019-03-01 02:04:00,1,United States - Washington,2019
1918,45.0045,-93.175,2019-02-28 09:00:00,2019-02-28 14:00:00,4,United States - Minnesota,2019
1919,45.0045,-93.175,2019-02-28 09:00:00,2019-02-28 14:00:00,4,United States - Minnesota,2019
1920,45.0045,-93.175,2019-02-28 09:00:00,2019-02-28 14:00:00,4,United States - Minnesota,2019
1921,47.3071,-122.622,2019-02-28 19:05:00,2019-03-01 02:05:00,2,United States - Washington,2019
1922,26.7073,-80.0384,2019-02-28 20:30:00,2019-03-01 00:30:00,4,United States - Florida,2019
1923,28.086,-81.733,2019-02-28 22:20:00,2019-03-01 02:20:00,3,United States - Florida,2019
1924,40.0041,-105.258,2019-02-28 20:55:00,2019-03-01 02:55:00,3,United States - Colorado,2019
1925,24.0803,-109.994,2019-02-28 21:05:00,2019-03-01 04:05:00,4,Mexico,2019
1928,36.3522,-119.318,2019-02-28 21:04:00,2019-03-01 04:04:00,1,United States - California,2019
1933,47.1885,-1.53053,2019-02-27 22:10:00,2019-02-27 21:10:00,3,France,2019
1934,42.1514,-74.6436,2019-02-26 21:16:00,2019-02-27 01:16:00,6,United States - New York,2019
1935,32.029,-109.844,2019-02-28 20:30:00,2019-03-01 03:30:00,6,United States - Arizona,2019
1936,24.0803,-109.994,2019-02-28 20:15:00,2019-03-01 03:15:00,6,Mexico,2019
1937,60.1724,24.9596,2019-03-01 19:41:00,2019-03-01 16:41:00,4,Finland,2019
1938,34.8442,33.5777,2019-03-01 19:25:00,2019-03-01 16:25:00,5,Cyprus,2019
1939,34.8441,33.5758,2019-03-01 19:25:00,2019-03-01 16:25:00,5,Cyprus,2019
1940,47.9155,-91.8366,2019-02-28 13:46:00,2019-02-28 18:46:00,4,United States,2019
1941,28.2236,-14.167,2019-03-01 19:46:00,2019-03-01 18:46:00,7,Spain,2019
1942,28.2374,-14.0245,2019-03-02 21:02:00,2019-03-02 09:02:00,4,Spain,2019
1943,28.6472,-17.8941,2019-03-01 21:39:00,2019-03-01 20:39:00,4,Spain,2019
1944,46.5776,0.397842,2019-02-27 21:30:00,2019-02-27 20:30:00,4,France,2019
1945,28.6353,-17.9312,2019-03-01 23:26:00,2019-03-01 22:26:00,5,Spain,2019
1946,28.6511,-17.8835,2019-03-01 23:27:00,2019-03-01 22:27:00,3,Spain,2019
1947,28.6606,-17.9067,2019-03-02 00:06:00,2019-03-01 23:06:00,3,Spain,2019
1948,28.655,-17.927,2019-03-02 00:31:00,2019-03-01 23:31:00,2,Spain,2019
1949,44.6554,-63.7475,2019-03-01 20:40:00,2019-03-01 23:40:00,3,Canada,2019
1950,25.6666,-80.3851,2019-03-01 20:06:00,2019-03-02 00:06:00,3,United States - Florida,2019
1951,19.2763,-81.2763,2019-03-01 20:27:00,2019-03-02 01:27:00,4,Cayman Islands,2019
1952,44.1163,-69.3649,2019-03-01 20:35:00,2019-03-02 00:35:00,5,United States - Maine,2019
1953,47.854,-91.9738,2019-03-01 19:51:00,2019-03-02 00:51:00,5,United States - Minnesota,2019
1954,47.854,-91.9738,2019-03-01 19:51:00,2019-03-02 00:51:00,5,United States - Minnesota,2019
1955,37.5289,-97.26,2019-03-01 20:02:00,2019-03-02 01:02:00,2,United States - Kansas,2019
1956,26.2046,-98.3063,2019-03-01 20:27:00,2019-03-02 01:27:00,3,United States - Texas,2019
1957,43.7689,-72.3315,2019-03-01 21:30:00,2019-03-02 01:30:00,2,United States - Vermont,2019
1958,34.3486,-89.5235,2019-03-01 20:32:00,2019-03-02 01:32:00,7,United States - Mississippi,2019
1959,43.7198,-72.3138,2019-03-01 21:52:00,2019-03-02 01:52:00,2,United States - Vermont,2019
1960,23.681,-109.699,2019-03-01 20:10:00,2019-03-02 03:10:00,3,Mexico,2019
1961,24.0996,-109.997,2019-03-01 20:12:00,2019-03-02 02:12:00,2,Mexico,2019
1962,39.1128,-94.568,2019-03-01 21:59:00,2019-03-02 02:59:00,1,United States - Missouri,2019
1963,27.4724,-109.924,2019-03-01 21:08:00,2019-03-02 04:08:00,4,Mexico,2019
1964,36.8018,-119.695,2019-03-01 20:42:00,2019-03-02 03:42:00,2,United States - California,2019
1965,24.1043,-109.998,2019-03-01 21:48:00,2019-03-02 03:48:00,4,Mexico,2019
1966,24.1043,-109.998,2019-03-01 21:48:00,2019-03-02 03:48:00,4,Mexico,2019
1968,45.0152,-93.1431,2019-03-01 23:11:00,2019-03-02 04:11:00,1,United States - Minnesota,2019
1969,42.2402,-122.788,2019-03-01 21:23:00,2019-03-02 04:23:00,5,United States - Oregon,2019
1970,27.4979,-109.96,2019-03-01 23:02:00,2019-03-02 06:02:00,4,Mexico,2019
1971,47.3616,-122.6,2019-03-01 23:17:00,2019-03-02 06:17:00,3,United States - Washington,2019
1972,48.375,-123.56,2019-03-01 23:00:00,2019-03-02 06:00:00,6,Canada,2019
1973,-34.0021,151.073,2019-03-02 21:42:00,2019-03-02 10:42:00,3,Australia,2019
1974,28.655,-17.927,2019-03-01 22:30:00,2019-03-01 21:30:00,5,Spain,2019
1975,28.655,-17.927,2019-02-27 21:50:00,2019-02-27 21:50:00,4,Spain,2019
1976,45.8311,16.0901,2019-03-02 18:34:00,2019-03-02 16:34:00,3,Croatia,2019
1977,28.3518,-14.036,2019-03-02 20:21:00,2019-03-02 19:21:00,4,Spain,2019
1978,43.5946,3.87417,2019-03-02 21:46:00,2019-03-02 19:46:00,4,France,2019
1979,52.6304,13.3185,2019-02-11 20:30:00,2019-02-11 19:30:00,5,Germany,2019
