,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
3857,40.5436,-80.0695,2020-03-07 21:28:00,2020-03-08 01:28:00,2,United States - Pennsylvania,2020
3858,46.7737,7.1587,2020-03-07 21:00:00,2020-03-07 19:00:00,2,Switzerland,2020
3860,46.7737,7.15866,2020-03-08 20:08:00,2020-03-08 18:08:00,4,Switzerland,2020
3861,28.6547,-17.9186,2020-03-08 20:00:00,2020-03-08 19:00:00,2,Spain,2020
3862,28.6588,-17.907,2020-03-08 20:15:00,2020-03-08 19:15:00,2,Spain,2020
3863,28.6558,-17.9112,2020-03-08 20:26:00,2020-03-08 19:26:00,3,Spain,2020
3864,28.6449,-17.934,2020-03-08 20:51:00,2020-03-08 19:51:00,2,Spain,2020
3865,28.6529,-17.9056,2020-03-08 20:53:00,2020-03-08 19:53:00,3,Spain,2020
3866,28.6517,-17.9073,2020-03-08 21:15:00,2020-03-08 20:15:00,3,Spain,2020
3867,28.6516,-17.8783,2020-03-08 21:31:00,2020-03-08 20:31:00,1,Spain,2020
3868,28.6613,-17.9145,2020-03-08 21:32:00,2020-03-08 20:32:00,3,Spain,2020
3869,28.6294,-17.9047,2020-03-07 00:13:00,2020-03-06 23:13:00,4,Spain,2020
3870,51.4491,-0.165066,2020-03-08 19:30:00,2020-03-08 18:30:00,4,United Kingdom,2020
3871,28.6294,-17.9047,2020-03-08 21:36:00,2020-03-08 20:36:00,5,Spain,2020
3872,28.657,-17.9191,2020-03-08 22:01:00,2020-03-08 21:01:00,3,Spain,2020
3873,28.6588,-17.907,2020-03-08 20:15:00,2020-03-08 19:15:00,2,Spain,2020
3874,28.6294,-17.9047,2020-03-08 21:36:00,2020-03-08 20:36:00,5,Spain,2020
3875,28.6683,-17.9032,2020-03-08 22:40:00,2020-03-08 21:40:00,2,Spain,2020
3876,28.6533,-17.9051,2020-03-08 22:51:00,2020-03-08 21:51:00,3,Spain,2020
3877,28.6602,-17.9071,2020-03-08 23:07:00,2020-03-08 22:07:00,2,Spain,2020
3878,28.6589,-17.9069,2020-03-08 23:15:00,2020-03-08 22:15:00,3,Spain,2020
3879,28.6683,-17.9032,2020-03-08 23:13:00,2020-03-08 22:13:00,2,Spain,2020
3880,47.5815,-52.7008,2020-02-23 20:06:00,2020-02-23 22:36:00,3,Canada,2020
3881,47.5815,-52.7008,2020-03-08 20:52:00,2020-03-08 23:22:00,3,Canada,2020
3882,28.6529,-17.9056,2020-03-08 23:28:00,2020-03-08 22:28:00,4,Spain,2020
3883,28.6517,-17.9073,2020-03-08 23:32:00,2020-03-08 22:32:00,3,Spain,2020
3884,18.2121,-65.7337,2020-02-26 19:10:00,2020-02-26 23:10:00,2,United States,2020
3885,28.6183,-17.904,2020-03-09 00:31:00,2020-03-08 22:31:00,4,Spain,2020
3886,28.6683,-17.9032,2020-03-09 01:26:00,2020-03-09 00:26:00,2,Spain,2020
3887,28.6588,-17.9069,2020-03-09 01:28:00,2020-03-09 00:28:00,3,Spain,2020
3888,38.5367,-82.6871,2020-03-08 21:35:00,2020-03-09 01:35:00,1,United States - Ohio,2020
3889,28.6516,-17.8783,2020-03-09 06:30:00,2020-03-09 05:30:00,1,Spain,2020
3890,28.6449,-17.934,2020-03-09 06:57:00,2020-03-09 05:57:00,3,Spain,2020
3891,39.7447,-75.5484,2020-03-09 06:21:00,2020-03-09 10:21:00,2,United States - Delaware,2020
3893,39.7447,-75.5484,2020-03-09 06:21:00,2020-03-09 10:21:00,2,United States - Delaware,2020
3894,39.791,-76.6432,2020-03-09 08:07:00,2020-03-09 12:07:00,3,United States - Pennsylvania,2020
3895,39.791,-76.6432,2020-03-09 08:07:00,2020-03-09 12:07:00,3,United States - Pennsylvania,2020
3896,28.6588,-17.9069,2020-03-09 01:28:00,2020-03-09 00:28:00,3,Spain,2020
3897,33.4452,-117.6,2020-03-09 06:00:00,2020-03-09 13:00:00,6,United States - California,2020
3899,28.6608,-17.9271,2020-03-09 20:16:00,2020-03-09 19:16:00,1,Spain,2020
3900,28.6588,-17.9069,2020-03-09 20:20:00,2020-03-09 19:20:00,2,Spain,2020
3901,28.6558,-17.9112,2020-03-09 20:21:00,2020-03-09 19:21:00,3,Spain,2020
3902,28.6449,-17.934,2020-03-09 06:57:00,2020-03-09 05:57:00,3,Spain,2020
3903,28.6599,-17.9139,2020-03-09 20:24:00,2020-03-09 19:24:00,4,Spain,2020
3904,28.6558,-17.9112,2020-03-09 20:27:00,2020-03-09 19:27:00,3,Spain,2020
3906,28.6599,-17.9098,2020-03-09 20:42:00,2020-03-09 19:42:00,3,Spain,2020
3907,28.668,-17.9152,2020-03-09 21:42:00,2020-03-09 20:42:00,3,Spain,2020
3908,28.6547,-17.9186,2020-03-09 21:42:00,2020-03-09 20:42:00,1,Spain,2020
3909,28.6571,-17.9192,2020-03-09 22:00:00,2020-03-09 21:00:00,4,Spain,2020
3910,28.6533,-17.9051,2020-03-09 22:15:00,2020-03-09 21:15:00,3,Spain,2020
3911,28.6685,-17.9043,2020-03-09 22:21:00,2020-03-09 21:21:00,3,Spain,2020
3912,28.6529,-17.9056,2020-03-09 23:11:00,2020-03-09 22:11:00,3,Spain,2020
3913,28.6599,-17.9072,2020-03-09 23:11:00,2020-03-09 22:11:00,2,Spain,2020
3915,28.6517,-17.9073,2020-03-09 23:17:00,2020-03-09 22:17:00,3,Spain,2020
3916,28.6589,-17.9069,2020-03-09 23:20:00,2020-03-09 22:20:00,2,Spain,2020
3917,28.6183,-17.904,2020-03-10 00:00:00,2020-03-09 22:00:00,3,Spain,2020
3918,42.7848,-71.3212,2020-03-09 20:03:00,2020-03-10 00:03:00,3,United States - New Jersey,2020
3919,41.0018,-73.6657,2020-03-09 20:23:00,2020-03-10 00:23:00,2,United States - New York,2020
3920,40.5694,-74.3177,2020-03-09 20:19:00,2020-03-10 00:19:00,2,United States - New Jersey,2020
3923,28.6683,-17.9032,2020-03-10 00:56:00,2020-03-09 23:56:00,2,Spain,2020
3927,40.6718,-73.6549,2020-03-09 21:15:00,2020-03-10 01:15:00,3,United States - New York,2020
3928,33.916,-83.378,2020-03-09 21:29:00,2020-03-10 01:29:00,1,United States - Georgia,2020
3929,33.9366,-83.3839,2020-03-09 21:47:00,2020-03-10 01:47:00,2,United States - Georgia,2020
3930,28.6589,-17.9069,2020-03-09 23:20:00,2020-03-09 22:20:00,2,Spain,2020
3931,28.6589,-17.9069,2020-03-10 02:12:00,2020-03-10 01:12:00,3,Spain,2020
3932,42.9669,-78.7996,2020-03-09 22:35:00,2020-03-10 02:35:00,2,United States - New York,2020
3935,4.7103,-74.0719,2020-03-09 22:02:00,2020-03-10 03:02:00,2,Colombia,2020
3936,28.6589,-17.9069,2020-03-10 05:36:00,2020-03-10 04:36:00,3,Spain,2020
3937,28.954,-13.7463,2020-02-14 20:05:00,2020-02-14 20:05:00,6,Spain,2020
3938,28.8657,-13.874,2020-02-14 22:00:00,2020-02-14 22:00:00,1,Spain,2020
3939,28.8657,-13.874,2020-02-15 22:00:00,2020-02-15 22:00:00,6,Spain,2020
3940,28.954,-13.7463,2020-02-15 21:00:00,2020-02-15 21:00:00,4,Spain,2020
3941,28.8657,-13.874,2020-02-16 22:00:00,2020-02-16 22:00:00,1,Spain,2020
3942,28.8695,-13.8283,2020-02-14 21:05:00,2020-02-14 21:05:00,3,Spain,2020
3943,28.8657,-13.874,2020-02-18 22:00:00,2020-02-18 22:00:00,3,Spain,2020
3944,28.8656,-13.8492,2020-02-14 22:00:00,2020-02-14 22:00:00,2,Spain,2020
3946,28.8656,-13.8492,2020-02-15 22:00:00,2020-02-15 22:00:00,2,Spain,2020
3947,28.8657,-13.874,2020-02-19 22:00:00,2020-02-19 22:00:00,5,Spain,2020
3949,28.954,-13.7463,2020-02-16 20:35:00,2020-02-16 20:35:00,5,Spain,2020
3950,28.8657,-13.874,2020-02-22 22:00:00,2020-02-22 22:00:00,1,Spain,2020
3951,28.8656,-13.8492,2020-02-16 22:00:00,2020-02-16 22:00:00,4,Spain,2020
3952,28.8656,-13.8492,2020-02-17 22:00:00,2020-02-17 22:00:00,5,Spain,2020
3953,28.8657,-13.874,2020-02-23 22:00:00,2020-02-23 22:00:00,1,Spain,2020
3954,28.954,-13.7463,2020-02-17 22:00:00,2020-02-17 22:00:00,4,Spain,2020
3955,28.8656,-13.8492,2020-02-18 22:00:00,2020-02-18 22:00:00,6,Spain,2020
3956,28.8657,-13.874,2020-02-20 22:00:00,2020-02-20 22:00:00,4,Spain,2020
3957,28.8656,-13.8492,2020-02-19 22:00:00,2020-02-19 22:00:00,7,Spain,2020
3958,28.954,-13.7463,2020-02-18 20:15:00,2020-02-18 20:15:00,7,Spain,2020
3960,28.8657,-13.874,2020-02-23 22:00:00,2020-02-23 22:00:00,2,Spain,2020
3961,28.8657,-13.874,2020-02-24 22:00:00,2020-02-24 22:00:00,1,Spain,2020
3962,28.8656,-13.8492,2020-02-20 22:00:00,2020-02-20 22:00:00,5,Spain,2020
3963,28.8657,-13.874,2020-02-26 22:00:00,2020-02-26 22:00:00,1,Spain,2020
3964,28.954,-13.7463,2020-02-19 21:45:00,2020-02-19 21:45:00,7,Spain,2020
3965,28.8608,-13.8058,2020-02-14 20:30:00,2020-02-14 20:30:00,4,Spain,2020
3966,28.8726,-13.8324,2020-02-14 22:15:00,2020-02-14 22:15:00,3,Spain,2020
3967,28.8656,-13.8492,2020-02-21 22:00:00,2020-02-21 22:00:00,5,Spain,2020
3968,28.8782,-13.8409,2020-02-16 22:00:00,2020-02-16 22:00:00,2,Spain,2020
3969,28.8608,-13.8058,2020-02-15 20:30:00,2020-02-15 20:30:00,4,Spain,2020
3970,28.954,-13.7463,2020-02-20 21:15:00,2020-02-20 21:15:00,1,Spain,2020
3971,28.8726,-13.8324,2020-02-15 22:15:00,2020-02-15 22:15:00,5,Spain,2020
3972,28.8656,-13.8492,2020-02-22 22:00:00,2020-02-22 22:00:00,4,Spain,2020
3973,28.8782,-13.8409,2020-02-17 22:00:00,2020-02-17 22:00:00,3,Spain,2020
3974,28.8608,-13.8058,2020-02-16 21:00:00,2020-02-16 21:00:00,4,Spain,2020
3975,28.954,-13.7463,2020-02-21 20:10:00,2020-02-21 20:10:00,3,Spain,2020
3976,28.954,-13.7463,2020-02-22 21:00:00,2020-02-22 21:00:00,1,Spain,2020
3977,28.8656,-13.8492,2020-02-23 22:00:00,2020-02-23 22:00:00,4,Spain,2020
3978,28.8703,-13.8436,2020-02-20 21:00:00,2020-02-20 21:00:00,2,Spain,2020
3979,28.8608,-13.8058,2020-02-17 21:00:00,2020-02-17 21:00:00,3,Spain,2020
3980,28.8726,-13.8324,2020-02-16 22:15:00,2020-02-16 22:15:00,5,Spain,2020
3981,28.8782,-13.8409,2020-02-18 22:00:00,2020-02-18 22:00:00,3,Spain,2020
3982,29.0469,-13.59,2020-02-17 22:00:00,2020-02-17 22:00:00,5,Spain,2020
3983,28.8608,-13.8058,2020-02-18 21:30:00,2020-02-18 21:30:00,5,Spain,2020
3984,28.954,-13.7463,2020-02-23 20:55:00,2020-02-23 20:55:00,2,Spain,2020
3985,28.8608,-13.8058,2020-02-19 22:00:00,2020-02-19 22:00:00,6,Spain,2020
3986,28.8782,-13.8409,2020-02-19 22:00:00,2020-02-19 22:00:00,2,Spain,2020
3987,28.8726,-13.8324,2020-02-17 22:15:00,2020-02-17 22:15:00,4,Spain,2020
3989,28.8608,-13.8058,2020-02-20 22:00:00,2020-02-20 22:00:00,5,Spain,2020
3990,29.0469,-13.59,2020-02-18 22:00:00,2020-02-18 22:00:00,5,Spain,2020
3991,28.8726,-13.8324,2020-02-18 22:15:00,2020-02-18 22:15:00,5,Spain,2020
3992,28.8782,-13.8409,2020-02-20 22:00:00,2020-02-20 22:00:00,4,Spain,2020
3993,28.8608,-13.8058,2020-02-21 22:00:00,2020-02-21 22:00:00,4,Spain,2020
3994,28.8703,-13.8436,2020-02-19 22:00:00,2020-02-19 22:00:00,4,Spain,2020
3995,28.8608,-13.8058,2020-02-22 22:00:00,2020-02-22 22:00:00,3,Spain,2020
3996,28.8608,-13.8058,2020-02-23 22:00:00,2020-02-23 22:00:00,5,Spain,2020
3997,53.0731,11.5981,2020-02-19 22:00:00,2020-02-19 22:00:00,6,Germany,2020
3998,28.8726,-13.8324,2020-02-19 22:15:00,2020-02-19 22:15:00,2,Spain,2020
3999,28.8782,-13.8409,2020-02-21 22:00:00,2020-02-21 22:00:00,1,Spain,2020
4000,28.9578,-13.7708,2020-02-14 22:00:00,2020-02-14 22:00:00,3,Spain,2020
4001,28.8783,-13.849,2020-02-14 22:00:00,2020-02-14 22:00:00,3,Spain,2020
4002,28.8782,-13.8409,2020-02-22 22:00:00,2020-02-22 22:00:00,1,Spain,2020
4003,28.9578,-13.7708,2020-02-15 22:00:00,2020-02-15 22:00:00,3,Spain,2020
4004,28.8703,-13.8436,2020-02-18 21:00:00,2020-02-18 21:00:00,3,Spain,2020
4005,28.8783,-13.849,2020-02-15 22:00:00,2020-02-15 22:00:00,3,Spain,2020
4006,28.9578,-13.7708,2020-02-16 22:00:00,2020-02-16 22:00:00,3,Spain,2020
4007,28.9578,-13.7708,2020-02-17 22:00:00,2020-02-17 22:00:00,3,Spain,2020
4008,29.0469,-13.59,2020-02-20 22:00:00,2020-02-20 22:00:00,5,Spain,2020
4009,28.8782,-13.8409,2020-02-23 22:00:00,2020-02-23 22:00:00,1,Spain,2020
4010,28.8726,-13.8324,2020-02-20 22:15:00,2020-02-20 22:15:00,1,Spain,2020
4011,28.8726,-13.8324,2020-02-21 22:15:00,2020-02-21 22:15:00,1,Spain,2020
4012,28.8703,-13.8436,2020-02-17 22:00:00,2020-02-17 22:00:00,4,Spain,2020
4013,28.9578,-13.7708,2020-02-18 22:00:00,2020-02-18 22:00:00,3,Spain,2020
4015,28.8726,-13.8324,2020-02-22 22:15:00,2020-02-22 22:15:00,3,Spain,2020
4016,28.9578,-13.7708,2020-02-19 22:00:00,2020-02-19 22:00:00,3,Spain,2020
4018,28.9578,-13.7708,2020-02-20 22:00:00,2020-02-20 22:00:00,3,Spain,2020
4019,28.8783,-13.849,2020-02-17 22:00:00,2020-02-17 22:00:00,1,Spain,2020
4022,28.8703,-13.8436,2020-02-16 21:00:00,2020-02-16 21:00:00,4,Spain,2020
4023,28.8726,-13.8324,2020-02-23 22:15:00,2020-02-23 22:15:00,4,Spain,2020
4026,28.9578,-13.7708,2020-02-21 22:00:00,2020-02-21 22:00:00,2,Spain,2020
4027,28.8783,-13.849,2020-02-18 22:00:00,2020-02-18 22:00:00,1,Spain,2020
4028,28.9578,-13.7708,2020-02-22 22:00:00,2020-02-22 22:00:00,1,Spain,2020
4030,28.9578,-13.7708,2020-02-23 22:00:00,2020-02-23 22:00:00,1,Spain,2020
4031,28.8703,-13.8436,2020-02-15 21:00:00,2020-02-15 21:00:00,7,Spain,2020
4032,28.8782,-13.8409,2020-02-19 22:00:00,2020-02-19 22:00:00,2,Spain,2020
4033,29.0469,-13.59,2020-02-23 08:29:00,2020-02-23 08:29:00,1,Spain,2020
4034,28.8783,-13.849,2020-02-19 22:00:00,2020-02-19 22:00:00,1,Spain,2020
4036,27.8391,-13.0273,2020-02-14 22:00:00,2020-02-14 22:00:00,5,Morocco,2020
4037,28.8648,-13.8273,2020-02-15 21:00:00,2020-02-15 21:00:00,1,Spain,2020
4038,28.8648,-13.8273,2020-02-16 21:00:00,2020-02-16 21:00:00,1,Spain,2020
4039,28.8648,-13.8273,2020-02-17 21:00:00,2020-02-17 21:00:00,1,Spain,2020
4041,28.8648,-13.8273,2020-02-19 21:00:00,2020-02-19 21:00:00,1,Spain,2020
4042,28.8782,-13.8409,2020-02-20 22:00:00,2020-02-20 22:00:00,2,Spain,2020
4043,28.8703,-13.8436,2020-02-14 22:30:00,2020-02-14 22:30:00,5,Spain,2020
4044,28.8783,-13.849,2020-02-21 22:00:00,2020-02-21 22:00:00,2,Spain,2020
4045,28.8648,-13.8273,2020-02-21 21:00:00,2020-02-21 21:00:00,2,Spain,2020
4046,28.876,-13.835,2020-02-15 23:54:00,2020-02-15 23:54:00,4,Spain,2020
4048,28.8703,-13.8436,2020-02-14 22:00:00,2020-02-14 22:00:00,3,Spain,2020
4049,28.8648,-13.8273,2020-02-20 21:00:00,2020-02-20 21:00:00,3,Spain,2020
4050,28.8782,-13.8409,2020-02-21 22:00:00,2020-02-21 22:00:00,2,Spain,2020
4051,28.876,-13.835,2020-02-16 22:00:00,2020-02-16 22:00:00,5,Spain,2020
4052,28.876,-13.835,2020-02-17 22:00:00,2020-02-17 22:00:00,4,Spain,2020
4053,28.8783,-13.849,2020-02-23 22:00:00,2020-02-23 22:00:00,3,Spain,2020
4054,28.8703,-13.8436,2020-02-15 22:00:00,2020-02-15 22:00:00,4,Spain,2020
4055,28.876,-13.835,2020-02-18 22:00:00,2020-02-18 22:00:00,6,Spain,2020
4056,28.8783,-13.849,2020-02-24 22:00:00,2020-02-24 22:00:00,2,Spain,2020
4057,28.876,-13.835,2020-02-19 22:00:00,2020-02-19 22:00:00,4,Spain,2020
4058,28.8703,-13.8436,2020-02-16 22:00:00,2020-02-16 22:00:00,4,Spain,2020
4059,28.876,-13.835,2020-02-20 22:30:00,2020-02-20 22:30:00,5,Spain,2020
4061,28.8703,-13.8436,2020-02-17 22:00:00,2020-02-17 22:00:00,4,Spain,2020
4062,28.9225,-13.8085,2020-02-14 22:00:00,2020-02-14 22:00:00,1,Spain,2020
4063,28.876,-13.835,2020-02-21 22:30:00,2020-02-21 22:30:00,3,Spain,2020
4064,28.9225,-13.8085,2020-02-15 22:00:00,2020-02-15 22:00:00,3,Spain,2020
4065,28.876,-13.835,2020-02-22 22:00:00,2020-02-22 22:00:00,3,Spain,2020
4068,28.9225,-13.8085,2020-02-16 22:00:00,2020-02-16 22:00:00,2,Spain,2020
4069,28.876,-13.835,2020-02-23 21:00:00,2020-02-23 21:00:00,4,Spain,2020
4070,28.9225,-13.8085,2020-02-17 22:00:00,2020-02-17 22:00:00,2,Spain,2020
4071,28.8703,-13.8436,2020-02-22 22:00:00,2020-02-22 22:00:00,2,Spain,2020
4078,28.8801,-13.847,2020-02-15 22:00:00,2020-02-15 22:00:00,3,Spain,2020
4079,28.8801,-13.847,2020-02-16 22:00:00,2020-02-16 22:00:00,3,Spain,2020
4080,28.8801,-13.847,2020-02-16 22:00:00,2020-02-16 22:00:00,4,Spain,2020
4081,28.8801,-13.847,2020-02-17 22:00:00,2020-02-17 22:00:00,5,Spain,2020
4082,28.8801,-13.847,2020-02-18 22:00:00,2020-02-18 22:00:00,4,Spain,2020
4083,28.8801,-13.847,2020-02-19 22:00:00,2020-02-19 22:00:00,3,Spain,2020
4084,28.8801,-13.847,2020-02-20 22:00:00,2020-02-20 22:00:00,5,Spain,2020
4085,28.8801,-13.847,2020-02-21 22:00:00,2020-02-21 22:00:00,5,Spain,2020
4086,28.8801,-13.847,2020-02-22 22:00:00,2020-02-22 22:00:00,5,Spain,2020
4087,28.8801,-13.847,2020-02-23 22:00:00,2020-02-23 22:00:00,5,Spain,2020
4088,28.6589,-17.9069,2020-03-10 05:36:00,2020-03-10 04:36:00,3,Spain,2020
4089,33.4452,-117.6,2020-03-10 06:00:00,2020-03-10 13:00:00,6,United States - California,2020
4090,33.4452,-117.6,2020-03-10 06:00:00,2020-03-10 13:00:00,6,United States - California,2020
4091,35.3893,-93.3437,2020-03-09 21:00:00,2020-03-10 02:00:00,4,United States - Arkansas,2020
4092,40.8221,-73.7013,2020-02-23 19:55:00,2020-02-23 23:55:00,3,United States - New York,2020
4093,28.6529,-17.9056,2020-03-10 20:02:00,2020-03-10 19:02:00,3,Spain,2020
4094,28.6529,-17.9056,2020-03-10 20:03:00,2020-03-10 19:03:00,3,Spain,2020
4095,28.6589,-17.9069,2020-03-10 20:17:00,2020-03-10 19:17:00,2,Spain,2020
4096,28.6458,-17.8903,2020-03-10 20:19:00,2020-03-10 19:19:00,3,Spain,2020
4097,28.6687,-17.9044,2020-03-10 20:31:00,2020-03-10 19:31:00,2,Spain,2020
4098,28.6447,-17.9341,2020-03-10 20:52:00,2020-03-10 19:52:00,4,Spain,2020
4099,28.6583,-17.9073,2020-03-10 20:59:00,2020-03-10 19:59:00,2,Spain,2020
4100,28.6516,-17.8781,2020-03-10 21:37:00,2020-03-10 20:37:00,2,Spain,2020
4101,28.668,-17.9153,2020-03-10 22:51:00,2020-03-10 21:51:00,2,Spain,2020
4102,28.6529,-17.9056,2020-03-10 23:08:00,2020-03-10 22:08:00,3,Spain,2020
4103,28.6558,-17.9112,2020-03-10 23:07:00,2020-03-10 22:07:00,3,Spain,2020
4104,28.657,-17.9191,2020-03-10 23:10:00,2020-03-10 22:10:00,3,Spain,2020
4105,28.6589,-17.9069,2020-03-10 20:17:00,2020-03-10 19:17:00,2,Spain,2020
4106,28.6589,-17.9069,2020-03-10 23:18:00,2020-03-10 22:18:00,3,Spain,2020
4108,28.6607,-17.9069,2020-03-10 23:52:00,2020-03-10 22:52:00,2,Spain,2020
4109,28.6183,-17.904,2020-03-10 23:53:00,2020-03-10 21:53:00,3,Spain,2020
4110,28.6547,-17.9187,2020-03-11 00:11:00,2020-03-10 23:11:00,1,Spain,2020
4112,28.6683,-17.9032,2020-03-11 00:46:00,2020-03-10 23:46:00,2,Spain,2020
4113,28.0757,-82.7041,2020-03-10 21:01:00,2020-03-11 01:01:00,4,United States - Florida,2020
4114,33.9366,-83.3839,2020-03-10 21:25:00,2020-03-11 01:25:00,1,United States - Georgia,2020
4116,28.0756,-82.7038,2020-03-10 22:03:00,2020-03-11 02:03:00,2,United States - Florida,2020
4117,38.5369,-82.6872,2020-03-10 22:20:00,2020-03-11 02:20:00,2,United States - Ohio,2020
4118,4.67281,-74.1241,2020-03-10 21:44:00,2020-03-11 02:44:00,1,Colombia,2020
4122,4.5908,-74.1704,2020-03-10 21:30:00,2020-03-11 02:30:00,1,Colombia,2020
4125,35.3893,-93.3437,2020-03-10 20:00:00,2020-03-11 01:00:00,4,United States,2020
4126,35.2503,-93.0425,2020-03-11 08:40:00,2020-03-11 13:40:00,5,United States - Arkansas,2020
4127,28.6589,-17.9069,2020-03-10 23:18:00,2020-03-10 22:18:00,3,Spain,2020
4128,38.2719,-76.6115,2020-02-02 21:46:00,2020-02-03 02:46:00,5,United States - Maryland,2020
4129,38.2718,-76.6118,2020-02-09 20:48:00,2020-02-10 00:48:00,4,United States - Maryland,2020
4130,38.285,-76.606,2020-02-16 22:50:00,2020-02-17 02:50:00,5,United States - Maryland,2020
4131,38.2717,-76.6118,2020-02-23 23:17:00,2020-02-24 03:17:00,5,United States - Maryland,2020
4132,33.4452,-117.6,2020-03-10 20:00:00,2020-03-11 03:00:00,5,United States - California,2020
4133,28.6458,-17.8903,2020-03-10 20:19:00,2020-03-10 19:19:00,3,Spain,2020
4134,28.6516,-17.8781,2020-03-11 19:56:00,2020-03-11 18:56:00,1,Spain,2020
4135,28.6588,-17.9069,2020-03-11 20:05:00,2020-03-11 19:05:00,4,Spain,2020
4136,28.6609,-17.9158,2020-03-11 20:10:00,2020-03-11 19:10:00,3,Spain,2020
4137,28.6449,-17.934,2020-03-11 20:30:00,2020-03-11 19:30:00,5,Spain,2020
4138,28.6583,-17.9073,2020-03-11 20:55:00,2020-03-11 19:55:00,2,Spain,2020
4139,28.6589,-17.9167,2020-03-11 21:20:00,2020-03-11 20:20:00,3,Spain,2020
4140,28.6588,-17.9069,2020-03-11 20:05:00,2020-03-11 19:05:00,4,Spain,2020
4141,28.6529,-17.9056,2020-03-11 21:45:00,2020-03-11 20:45:00,4,Spain,2020
4142,28.6529,-17.9056,2020-03-11 21:45:00,2020-03-11 20:45:00,4,Spain,2020
4143,28.657,-17.9191,2020-03-11 22:20:00,2020-03-11 21:20:00,4,Spain,2020
4144,28.668,-17.9153,2020-03-11 22:32:00,2020-03-11 21:32:00,2,Spain,2020
4145,28.6588,-17.9069,2020-03-11 23:05:00,2020-03-11 22:05:00,4,Spain,2020
4146,28.6603,-17.9069,2020-03-11 23:20:00,2020-03-11 22:20:00,3,Spain,2020
4147,28.6529,-17.9056,2020-03-12 00:01:00,2020-03-11 23:01:00,4,Spain,2020
4148,28.6547,-17.9186,2020-03-12 00:09:00,2020-03-11 23:09:00,1,Spain,2020
4149,28.6547,-17.9186,2020-03-12 00:09:00,2020-03-11 23:09:00,1,Spain,2020
4150,28.6183,-17.904,2020-03-12 00:14:00,2020-03-11 22:14:00,4,Spain,2020
4151,28.6683,-17.9032,2020-03-12 00:23:00,2020-03-11 23:23:00,2,Spain,2020
4156,33.916,-83.378,2020-03-11 21:50:00,2020-03-12 01:50:00,3,United States - Georgia,2020
4159,39.4482,-105.477,2020-03-11 20:25:00,2020-03-12 02:25:00,5,United States - Colorado,2020
4161,33.8978,-117.814,2020-03-11 20:04:00,2020-03-12 03:04:00,1,United States - California,2020
4162,71.9654,-87.7344,2020-03-11 21:30:00,2020-03-12 02:30:00,3,Colombia,2020
4164,40.9799,-74.375,2020-03-11 22:55:00,2020-03-12 02:55:00,3,United States - New Jersey,2020
4166,28.6588,-17.9069,2020-03-11 23:05:00,2020-03-11 22:05:00,4,Spain,2020
4167,28.6588,-17.9068,2020-03-12 04:17:00,2020-03-12 03:17:00,4,Spain,2020
4168,28.6517,-17.8784,2020-03-12 06:31:00,2020-03-12 05:31:00,1,Spain,2020
4169,46.7737,7.15868,2020-03-11 21:05:00,2020-03-11 19:05:00,4,Switzerland,2020
4170,28.6588,-17.9068,2020-03-12 04:17:00,2020-03-12 03:17:00,4,Spain,2020
4172,4.68709,-74.1046,2020-03-12 04:38:00,2020-03-12 09:38:00,1,Colombia,2020
4173,39.7541,-105.087,2020-03-12 02:17:00,2020-03-12 08:17:00,3,United States - Colorado,2020
4174,39.7537,-105.094,2020-03-11 10:30:00,2020-03-11 16:30:00,3,United States - Colorado,2020
4175,49.8059,16.1162,2020-03-12 14:12:00,2020-03-12 12:12:00,4,Czech Republic,2020
4176,41.8836,-71.3878,2020-11-03 09:58:00,2020-11-03 14:58:00,7,United States,2020
4177,33.4452,-117.6,2020-03-12 05:30:00,2020-03-12 12:30:00,4,United States - California,2020
4178,-17.7794,31.1096,2020-03-12 19:27:00,2020-03-12 17:27:00,4,Zimbabwe,2020
4179,28.6599,-17.9228,2020-03-12 20:05:00,2020-03-12 19:05:00,3,Spain,2020
4180,28.6609,-17.9158,2020-03-11 20:10:00,2020-03-11 19:10:00,3,Spain,2020
4181,28.6517,-17.9073,2020-03-12 20:12:00,2020-03-12 19:12:00,3,Spain,2020
4182,28.6558,-17.9112,2020-03-12 20:10:00,2020-03-12 19:10:00,4,Spain,2020
4183,51.4681,18.7078,2020-01-23 23:16:00,2020-01-23 22:16:00,5,Poland,2020
4184,51.4556,18.6875,2020-01-24 00:05:00,2020-01-23 23:05:00,5,Poland,2020
4185,28.6529,-17.9056,2020-03-12 20:45:00,2020-03-12 19:45:00,3,Spain,2020
4186,28.6516,-17.8781,2020-03-12 21:08:00,2020-03-12 20:08:00,5,Spain,2020
4187,28.6427,-17.9034,2020-03-12 21:26:00,2020-03-12 20:26:00,3,Spain,2020
4188,28.6571,-17.9191,2020-03-12 22:00:00,2020-03-12 21:00:00,3,Spain,2020
4189,28.5994,-17.8836,2020-03-13 22:26:00,2020-03-13 20:26:00,2,Spain,2020
4190,28.6427,-17.9034,2020-03-12 21:26:00,2020-03-12 20:26:00,3,Spain,2020
4191,28.6558,-17.9112,2020-03-12 23:11:00,2020-03-12 22:11:00,3,Spain,2020
4192,28.6417,-17.8974,2020-03-12 23:11:00,2020-03-12 22:11:00,3,Spain,2020
4193,28.6603,-17.907,2020-03-12 23:32:00,2020-03-12 22:32:00,3,Spain,2020
